DR_NO,DATE OCC,Date Rptd,TIME OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,LOCATION,LAT,LON,SexualAssault,Age_Group,DATE_OCC_dt,datetime_occurrence,Premise_Category
211216068,06/03/2021 12:00:00 AM,07/19/2021 12:00:00 AM,1800,12,77th Street,1257,820,ORAL COPULATION,52,F,B,501.0,SINGLE FAMILY DWELLING,500 W  78TH                         ST,33.9688,-118.2833,1,45+,2021-06-03,2021-06-03 18:00:00,Indoor
211211102,04/27/2021 12:00:00 AM,04/27/2021 12:00:00 AM,1410,12,77th Street,1241,820,ORAL COPULATION,64,F,H,244.0,TOBACCO SHOP,6600    CRENSHAW                     BL,33.9796,-118.3309,1,45+,2021-04-27,2021-04-27 14:10:00,Other/Uncategorized
211000706,04/23/2021 12:00:00 AM,04/23/2021 12:00:00 AM,1745,10,West Valley,1023,860,BATTERY WITH SEXUAL CONTACT,57,F,H,101.0,STREET,WILBUR,34.1948,-118.545,1,45+,2021-04-23,2021-04-23 17:45:00,Outdoor
211408315,03/18/2021 12:00:00 AM,03/18/2021 12:00:00 AM,8,14,Pacific,1414,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,M,H,108.0,PARKING LOT,700    CALIFORNIA                   AV,33.9976,-118.467,1,18-29,2021-03-18,2021-03-18 00:08:00,Outdoor
210614456,08/16/2021 12:00:00 AM,08/17/2021 12:00:00 AM,1600,6,Hollywood,628,860,BATTERY WITH SEXUAL CONTACT,32,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",5800    FRANKLIN                     AV,34.1052,-118.3193,1,30-44,2021-08-16,2021-08-16 16:00:00,Other/Uncategorized
210912811,08/13/2021 12:00:00 AM,08/13/2021 12:00:00 AM,1620,9,Van Nuys,919,860,BATTERY WITH SEXUAL CONTACT,16,F,H,102.0,SIDEWALK,13400    VANOWEN                      ST,34.1939,-118.4243,1,<18,2021-08-13,2021-08-13 16:20:00,Outdoor
210610619,05/16/2021 12:00:00 AM,06/01/2021 12:00:00 AM,1,6,Hollywood,643,121,"RAPE, FORCIBLE",34,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1600 N  FORMOSA                      AV,34.0998,-118.3468,1,30-44,2021-05-16,2021-05-16 00:01:00,Indoor
210608119,04/08/2021 12:00:00 AM,04/09/2021 12:00:00 AM,1813,6,Hollywood,659,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,H,101.0,STREET,5400    FERNWOOD                     AV,34.0956,-118.308,1,18-29,2021-04-08,2021-04-08 18:13:00,Outdoor
211604227,01/09/2021 12:00:00 AM,01/09/2021 12:00:00 AM,430,16,Foothill,1602,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,35,M,H,501.0,SINGLE FAMILY DWELLING,12400    FILMORE                      ST,34.2858,-118.4024,1,30-44,2021-01-09,2021-01-09 04:30:00,Indoor
211820872,11/30/2021 12:00:00 AM,11/30/2021 12:00:00 AM,900,18,Southeast,1836,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",10500    FIRTH                        BL,33.9401,-118.2478,1,18-29,2021-11-30,2021-11-30 09:00:00,Indoor
230320839,11/01/2021 12:00:00 AM,12/05/2023 12:00:00 AM,1,3,Southwest,377,121,"RAPE, FORCIBLE",26,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200    BROWNING                     BL,34.0121,-118.2975,1,18-29,2021-11-01,2021-11-01 00:01:00,Indoor
211000834,06/16/2021 12:00:00 AM,06/17/2021 12:00:00 AM,2320,10,West Valley,1008,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",6700    HAYVENHURST                  AV,34.1922,-118.4924,1,18-29,2021-06-16,2021-06-16 23:20:00,Indoor
210112471,06/25/2021 12:00:00 AM,06/26/2021 12:00:00 AM,1240,1,Central,162,860,BATTERY WITH SEXUAL CONTACT,31,M,H,403.0,DRUG STORE,800 S  GRAND                        AV,34.0447,-118.259,1,30-44,2021-06-25,2021-06-25 12:40:00,Commercial
211216860,07/30/2021 12:00:00 AM,07/31/2021 12:00:00 AM,2100,12,77th Street,1257,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,M,H,101.0,STREET,700 W  77TH                         ST,33.9698,-118.2846,1,18-29,2021-07-30,2021-07-30 21:00:00,Outdoor
221715678,01/01/2021 12:00:00 AM,11/06/2022 12:00:00 AM,2200,17,Devonshire,1721,121,"RAPE, FORCIBLE",29,F,W,501.0,SINGLE FAMILY DWELLING,10300    LARWIN                       AV,34.2578,-118.6143,1,18-29,2021-01-01,2021-01-01 22:00:00,Indoor
212000650,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,400,20,Olympic,2071,121,"RAPE, FORCIBLE",23,F,H,233.0,TATTOO PARLOR*,3100 W  PICO                         BL,34.0472,-118.3093,1,18-29,2021-03-20,2021-03-20 04:00:00,Other/Uncategorized
210317532,10/19/2021 12:00:00 AM,10/19/2021 12:00:00 AM,5,3,Southwest,373,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,B,707.0,GARAGE/CARPORT,3700    GRAYBURN                     AV,34.0192,-118.3319,1,30-44,2021-10-19,2021-10-19 00:05:00,Indoor
210305613,02/03/2021 12:00:00 AM,02/03/2021 12:00:00 AM,840,3,Southwest,355,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,708.0,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),3600 S  GRAMERCY                     PL,34.0219,-118.3138,1,18-29,2021-02-03,2021-02-03 08:40:00,Institution
221909290,05/01/2021 12:00:00 AM,05/09/2022 12:00:00 AM,1200,19,Mission,1966,121,"RAPE, FORCIBLE",15,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",9200    VAN NUYS                     BL,34.2386,-118.4464,1,<18,2021-05-01,2021-05-01 12:00:00,Indoor
210908612,02/25/2021 12:00:00 AM,04/27/2021 12:00:00 AM,1900,9,Van Nuys,929,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",13400    VICTORY                      BL,34.1887,-118.4247,1,18-29,2021-02-25,2021-02-25 19:00:00,Indoor
211207809,02/28/2021 12:00:00 AM,02/28/2021 12:00:00 AM,225,12,77th Street,1208,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,501.0,SINGLE FAMILY DWELLING,600 W  VERNON                       AV,34.0037,-118.284,1,30-44,2021-02-28,2021-02-28 02:25:00,Indoor
211321059,12/30/2021 12:00:00 AM,12/30/2021 12:00:00 AM,840,13,Newton,1342,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,B,501.0,SINGLE FAMILY DWELLING,100 E  36TH                         ST,34.0171,-118.2736,1,18-29,2021-12-30,2021-12-30 08:40:00,Indoor
211211517,05/01/2021 12:00:00 AM,05/02/2021 12:00:00 AM,2300,12,77th Street,1268,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,501.0,SINGLE FAMILY DWELLING,200 W  84TH                         PL,33.9624,-118.2761,1,30-44,2021-05-01,2021-05-01 23:00:00,Indoor
211508215,04/19/2021 12:00:00 AM,04/19/2021 12:00:00 AM,1530,15,N Hollywood,1532,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,30,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",12200    BURBANK                      BL,34.1797,-118.4014,1,30-44,2021-04-19,2021-04-19 15:30:00,Indoor
212004883,01/25/2021 12:00:00 AM,01/25/2021 12:00:00 AM,1545,20,Olympic,2031,860,BATTERY WITH SEXUAL CONTACT,17,F,H,102.0,SIDEWALK,HARVARD,34.0599,-118.3139,1,<18,2021-01-25,2021-01-25 15:45:00,Outdoor
211206790,02/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,200,12,77th Street,1248,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,108.0,PARKING LOT,7100 S  HOOVER                       ST,33.9792,-118.2893,1,18-29,2021-02-12,2021-02-12 02:00:00,Outdoor
211100979,09/30/2021 12:00:00 AM,09/30/2021 12:00:00 AM,345,11,Northeast,1146,820,ORAL COPULATION,23,F,B,101.0,STREET,PIRTLE,34.0983,-118.2436,1,18-29,2021-09-30,2021-09-30 03:45:00,Outdoor
211916473,02/16/2021 12:00:00 AM,11/30/2021 12:00:00 AM,1200,19,Mission,1909,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,F,H,501.0,SINGLE FAMILY DWELLING,12600    HERRON                       ST,34.3276,-118.4072,1,30-44,2021-02-16,2021-02-16 12:00:00,Indoor
211714357,10/28/2021 12:00:00 AM,10/28/2021 12:00:00 AM,230,17,Devonshire,1756,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,501.0,SINGLE FAMILY DWELLING,17000    LASSEN                       ST,34.254,-118.5128,1,18-29,2021-10-28,2021-10-28 02:30:00,Indoor
210614856,08/24/2021 12:00:00 AM,08/24/2021 12:00:00 AM,2130,6,Hollywood,663,860,BATTERY WITH SEXUAL CONTACT,42,F,W,102.0,SIDEWALK,LEXINGTON,34.0926,-118.3386,1,30-44,2021-08-24,2021-08-24 21:30:00,Outdoor
210104238,01/04/2021 12:00:00 AM,01/06/2021 12:00:00 AM,2100,1,Central,101,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,42,F,H,505.0,MOTEL,1300 W  SUNSET                       BL,34.0685,-118.246,1,30-44,2021-01-04,2021-01-04 21:00:00,Other/Uncategorized
210318809,11/14/2021 12:00:00 AM,11/14/2021 12:00:00 AM,950,3,Southwest,312,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,B,108.0,PARKING LOT,EXPOSITION                   BL,34.0289,-118.3563,1,18-29,2021-11-14,2021-11-14 09:50:00,Outdoor
210100524,01/22/2021 12:00:00 AM,01/22/2021 12:00:00 AM,1130,1,Central,145,121,"RAPE, FORCIBLE",42,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",100 E  5TH                          ST,34.0471,-118.2474,1,30-44,2021-01-22,2021-01-22 11:30:00,Indoor
210204812,01/22/2021 12:00:00 AM,01/22/2021 12:00:00 AM,1105,2,Rampart,219,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,O,101.0,STREET,1100    BELLEVUE                     AV,34.0653,-118.2492,1,18-29,2021-01-22,2021-01-22 11:05:00,Outdoor
211313828,08/05/2021 12:00:00 AM,08/05/2021 12:00:00 AM,2105,13,Newton,1351,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,301.0,GAS STATION,BROADWAY,34.0038,-118.2784,1,18-29,2021-08-05,2021-08-05 21:05:00,Commercial
211606625,04/01/2021 12:00:00 AM,04/04/2021 12:00:00 AM,800,16,Foothill,1675,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,W,509.0,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,DE GARMO,34.2363,-118.3761,1,45+,2021-04-01,2021-04-01 08:00:00,Other/Uncategorized
210219284,12/24/2021 12:00:00 AM,12/25/2021 12:00:00 AM,2130,2,Rampart,269,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,30,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",700 S  BIXEL                        ST,34.0507,-118.2643,1,30-44,2021-12-24,2021-12-24 21:30:00,Indoor
211816845,06/06/2021 12:00:00 AM,09/14/2021 12:00:00 AM,1150,18,Southeast,1829,121,"RAPE, FORCIBLE",12,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2200 E  CENTURY                      BL,33.9465,-118.2332,1,<18,2021-06-06,2021-06-06 11:50:00,Indoor
211407317,02/26/2021 12:00:00 AM,02/26/2021 12:00:00 AM,2245,14,Pacific,1406,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,W,501.0,SINGLE FAMILY DWELLING,10500    ROSE                         AV,34.0284,-118.4123,1,18-29,2021-02-26,2021-02-26 22:45:00,Indoor
210317357,10/14/2021 12:00:00 AM,10/15/2021 12:00:00 AM,2200,3,Southwest,303,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,501.0,SINGLE FAMILY DWELLING,2500 S  SYCAMORE                     AV,34.033,-118.3539,1,30-44,2021-10-14,2021-10-14 22:00:00,Indoor
212117994,12/26/2021 12:00:00 AM,12/26/2021 12:00:00 AM,2130,21,Topanga,2175,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",5600    TOPANGA CANYON               BL,34.1732,-118.6152,1,18-29,2021-12-26,2021-12-26 21:30:00,Indoor
211505774,02/16/2021 12:00:00 AM,02/16/2021 12:00:00 AM,2215,15,N Hollywood,1519,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,H,501.0,SINGLE FAMILY DWELLING,6700    RIVERTON                     AV,34.1922,-118.366,1,18-29,2021-02-16,2021-02-16 22:15:00,Indoor
211820821,11/29/2021 12:00:00 AM,11/29/2021 12:00:00 AM,2000,18,Southeast,1837,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,M,B,501.0,SINGLE FAMILY DWELLING,10800    WILLOWBROOK                  AV,33.9371,-118.2421,1,30-44,2021-11-29,2021-11-29 20:00:00,Indoor
210306283,02/17/2021 12:00:00 AM,02/17/2021 12:00:00 AM,700,3,Southwest,312,121,"RAPE, FORCIBLE",29,F,B,108.0,PARKING LOT,ADAMS                        BL,34.0325,-118.3576,1,18-29,2021-02-17,2021-02-17 07:00:00,Outdoor
211808708,03/26/2021 12:00:00 AM,04/07/2021 12:00:00 AM,1230,18,Southeast,1829,860,BATTERY WITH SEXUAL CONTACT,32,F,H,108.0,PARKING LOT,10000 S  ALAMEDA                      ST,33.9459,-118.2285,1,30-44,2021-03-26,2021-03-26 12:30:00,Outdoor
210619497,11/23/2021 12:00:00 AM,11/23/2021 12:00:00 AM,2100,6,Hollywood,643,860,BATTERY WITH SEXUAL CONTACT,25,M,B,203.0,OTHER BUSINESS,1500 N  LA BREA                      AV,34.1007,-118.3494,1,18-29,2021-11-23,2021-11-23 21:00:00,Other
211506883,02/01/2021 12:00:00 AM,03/17/2021 12:00:00 AM,1200,15,N Hollywood,1549,860,BATTERY WITH SEXUAL CONTACT,8,F,H,501.0,SINGLE FAMILY DWELLING,5500    BONNER                       AV,34.17,-118.3741,1,<18,2021-02-01,2021-02-01 12:00:00,Indoor
220604448,09/28/2021 12:00:00 AM,01/11/2022 12:00:00 AM,1,6,Hollywood,648,860,BATTERY WITH SEXUAL CONTACT,50,M,B,729.0,SPECIALTY SCHOOL/OTHER,1500 N  WESTERN                      AV,34.0982,-118.3092,1,45+,2021-09-28,2021-09-28 00:01:00,Institution
212100899,12/04/2021 12:00:00 AM,12/04/2021 12:00:00 AM,130,21,Topanga,2187,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,W,108.0,PARKING LOT,21700    VENTURA                      BL,34.1683,-118.6007,1,45+,2021-12-04,2021-12-04 01:30:00,Outdoor
211317191,10/09/2021 12:00:00 AM,10/10/2021 12:00:00 AM,1145,13,Newton,1354,860,BATTERY WITH SEXUAL CONTACT,49,F,H,101.0,STREET,ADAIR                        ST,34.0112,-118.2693,1,45+,2021-10-09,2021-10-09 11:45:00,Outdoor
211225201,12/15/2021 12:00:00 AM,12/16/2021 12:00:00 AM,2300,12,77th Street,1268,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,26,F,H,501.0,SINGLE FAMILY DWELLING,8100 S  MAIN                         ST,33.966,-118.2739,1,18-29,2021-12-15,2021-12-15 23:00:00,Indoor
210504678,01/18/2021 12:00:00 AM,01/18/2021 12:00:00 AM,530,5,Harbor,564,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500 S  PALOS VERDES                 ST,33.7399,-118.2814,1,30-44,2021-01-18,2021-01-18 05:30:00,Indoor
212114042,09/17/2021 12:00:00 AM,09/17/2021 12:00:00 AM,2030,21,Topanga,2183,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,H,210.0,RESTAURANT/FAST FOOD,23500    CALABASAS                    RD,34.1555,-118.6249,1,45+,2021-09-17,2021-09-17 20:30:00,Commercial
210122551,12/21/2021 12:00:00 AM,12/21/2021 12:00:00 AM,400,1,Central,163,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,85,M,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200 W  7TH                          ST,34.0445,-118.2523,1,45+,2021-12-21,2021-12-21 04:00:00,Indoor
211915121,11/01/2021 12:00:00 AM,11/02/2021 12:00:00 AM,1230,19,Mission,1916,820,ORAL COPULATION,0,UNKNOWN,Unknown,721.0,HIGH SCHOOL,13000    BORDEN                       AV,34.3061,-118.4414,1,<18,2021-11-01,2021-11-01 12:30:00,Institution
211607006,02/21/2021 12:00:00 AM,04/16/2021 12:00:00 AM,900,16,Foothill,1611,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,F,H,101.0,STREET,13400    DESMOND                      ST,34.2775,-118.4253,1,18-29,2021-02-21,2021-02-21 09:00:00,Outdoor
221007828,06/07/2021 12:00:00 AM,04/11/2022 12:00:00 AM,1200,10,West Valley,1039,121,"RAPE, FORCIBLE",30,F,W,108.0,PARKING LOT,WOODLEY                      AV,34.1866,-118.4836,1,30-44,2021-06-07,2021-06-07 12:00:00,Outdoor
211224472,11/14/2021 12:00:00 AM,12/01/2021 12:00:00 AM,900,12,77th Street,1241,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,26,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3500    HYDE PARK                    BL,33.9806,-118.3338,1,18-29,2021-11-14,2021-11-14 09:00:00,Indoor
210610851,06/07/2021 12:00:00 AM,06/07/2021 12:00:00 AM,120,6,Hollywood,644,121,"RAPE, FORCIBLE",26,F,H,503.0,HOTEL,7300 W  SUNSET                       BL,34.098,-118.3492,1,18-29,2021-06-07,2021-06-07 01:20:00,Other/Uncategorized
210713790,05/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1,7,Wilshire,753,860,BATTERY WITH SEXUAL CONTACT,16,F,B,103.0,ALLEY,OGDEN,34.0537,-118.3619,1,<18,2021-05-01,2021-05-01 00:01:00,Outdoor
231110152,09/16/2021 12:00:00 AM,06/06/2023 12:00:00 AM,1,11,Northeast,1116,860,BATTERY WITH SEXUAL CONTACT,14,F,W,721.0,HIGH SCHOOL,800 N  AVE 54,34.1152,-118.1991,1,<18,2021-09-16,2021-09-16 00:01:00,Institution
211219169,09/06/2021 12:00:00 AM,09/06/2021 12:00:00 AM,1230,12,77th Street,1257,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,54,F,B,501.0,SINGLE FAMILY DWELLING,700 W  76TH                         ST,33.9708,-118.2846,1,45+,2021-09-06,2021-09-06 12:30:00,Indoor
211911753,08/07/2021 12:00:00 AM,08/07/2021 12:00:00 AM,1630,19,Mission,1908,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,H,501.0,SINGLE FAMILY DWELLING,13200    HERRON                       ST,34.3187,-118.4224,1,18-29,2021-08-07,2021-08-07 16:30:00,Indoor
210615053,08/28/2021 12:00:00 AM,08/28/2021 12:00:00 AM,730,6,Hollywood,625,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,36,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",6700 W  HILLPARK                     DR,34.1177,-118.3385,1,30-44,2021-08-28,2021-08-28 07:30:00,Indoor
212017621,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,200,20,Olympic,2027,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,H,101.0,STREET,6TH                          ST,34.0636,-118.2966,1,30-44,2021-11-28,2021-11-28 02:00:00,Outdoor
210617136,10/07/2021 12:00:00 AM,10/08/2021 12:00:00 AM,1950,6,Hollywood,659,121,"RAPE, FORCIBLE",59,F,H,710.0,OTHER PREMISE,NORMANDIE,34.0966,-118.3005,1,45+,2021-10-07,2021-10-07 19:50:00,Other
210312324,06/29/2021 12:00:00 AM,06/29/2021 12:00:00 AM,1600,3,Southwest,331,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,57,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3000 W  VIEW                         ST,34.0259,-118.3533,1,45+,2021-06-29,2021-06-29 16:00:00,Indoor
210912576,08/07/2021 12:00:00 AM,08/07/2021 12:00:00 AM,1200,9,Van Nuys,914,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",6800    KESTER                       AV,34.1939,-118.4574,1,18-29,2021-08-07,2021-08-07 12:00:00,Indoor
210608174,04/10/2021 12:00:00 AM,04/10/2021 12:00:00 AM,120,6,Hollywood,645,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,503.0,HOTEL,1500 N  LA BREA                      AV,34.098,-118.3441,1,18-29,2021-04-10,2021-04-10 01:20:00,Other/Uncategorized
210318025,10/29/2021 12:00:00 AM,10/29/2021 12:00:00 AM,30,3,Southwest,329,820,ORAL COPULATION,0,M,W,101.0,STREET,2900 S  FIGUEROA                     ST,34.0255,-118.2778,1,<18,2021-10-29,2021-10-29 00:30:00,Outdoor
211915592,11/14/2021 12:00:00 AM,11/14/2021 12:00:00 AM,230,19,Mission,1918,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,M,H,108.0,PARKING LOT,13700    FOOTHILL                     BL,34.3087,-118.4319,1,18-29,2021-11-14,2021-11-14 02:30:00,Outdoor
210105862,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,925,1,Central,158,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,F,B,101.0,STREET,500    STANFORD                     AV,34.0426,-118.2412,1,45+,2021-02-10,2021-02-10 09:25:00,Outdoor
211319560,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,1600,13,Newton,1365,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,101.0,STREET,1400 E  52ND                         ST,33.9957,-118.2478,1,18-29,2021-11-28,2021-11-28 16:00:00,Outdoor
210201026,12/17/2021 12:00:00 AM,12/18/2021 12:00:00 AM,2300,2,Rampart,245,121,"RAPE, FORCIBLE",26,F,H,506.0,ABANDONED BUILDING ABANDONED HOUSE,300 S  ALVARADO                     ST,34.061,-118.2775,1,18-29,2021-12-17,2021-12-17 23:00:00,Other/Uncategorized
210108495,04/07/2021 12:00:00 AM,04/07/2021 12:00:00 AM,430,1,Central,156,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,50,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500    SAN JULIAN                   ST,34.0429,-118.2462,1,45+,2021-04-07,2021-04-07 04:30:00,Indoor
211805579,01/31/2021 12:00:00 AM,01/31/2021 12:00:00 AM,1800,18,Southeast,1821,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,26,F,B,501.0,SINGLE FAMILY DWELLING,600 W  94TH                         ST,33.951,-118.2849,1,18-29,2021-01-31,2021-01-31 18:00:00,Indoor
211806711,02/24/2021 12:00:00 AM,02/24/2021 12:00:00 AM,750,18,Southeast,1822,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,H,102.0,SIDEWALK,94TH                         ST,33.9469,-118.2772,1,30-44,2021-02-24,2021-02-24 07:50:00,Outdoor
211914583,10/18/2021 12:00:00 AM,10/19/2021 12:00:00 AM,2350,19,Mission,1971,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",ORION,34.2319,-118.4719,1,30-44,2021-10-18,2021-10-18 23:50:00,Indoor
211210850,04/13/2021 12:00:00 AM,04/23/2021 12:00:00 AM,200,12,77th Street,1249,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,F,H,210.0,RESTAURANT/FAST FOOD,FLORENCE                     AV,33.9747,-118.2871,1,18-29,2021-04-13,2021-04-13 02:00:00,Commercial
211005261,02/08/2021 12:00:00 AM,02/08/2021 12:00:00 AM,2200,10,West Valley,1094,121,"RAPE, FORCIBLE",19,F,W,501.0,SINGLE FAMILY DWELLING,3900    ALONZO                       AV,34.1418,-118.5261,1,18-29,2021-02-08,2021-02-08 22:00:00,Indoor
210305364,01/29/2021 12:00:00 AM,01/29/2021 12:00:00 AM,1900,3,Southwest,328,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,19,F,H,108.0,PARKING LOT,S  FIGUEROA                     ST,34.0251,-118.278,1,18-29,2021-01-29,2021-01-29 19:00:00,Outdoor
212117960,12/25/2021 12:00:00 AM,12/25/2021 12:00:00 AM,1230,21,Topanga,2107,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,F,H,501.0,SINGLE FAMILY DWELLING,8400    CANOGA                       AV,34.2222,-118.597,1,45+,2021-12-25,2021-12-25 12:30:00,Indoor
231704355,12/28/2021 12:00:00 AM,01/09/2023 12:00:00 AM,700,17,Devonshire,1735,860,BATTERY WITH SEXUAL CONTACT,16,F,H,203.0,OTHER BUSINESS,10800    ZELZAH                       AV,34.2661,-118.5234,1,<18,2021-12-28,2021-12-28 07:00:00,Other
210505386,01/31/2021 12:00:00 AM,02/03/2021 12:00:00 AM,1800,5,Harbor,563,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,61,M,H,501.0,SINGLE FAMILY DWELLING,1500 S  GAFFEY                       ST,33.7297,-118.2924,1,45+,2021-01-31,2021-01-31 18:00:00,Indoor
210914038,09/11/2021 12:00:00 AM,09/13/2021 12:00:00 AM,2100,9,Van Nuys,935,820,ORAL COPULATION,25,F,W,101.0,STREET,6200    SYLMAR                       AV,34.1837,-118.4465,1,18-29,2021-09-11,2021-09-11 21:00:00,Outdoor
